Annotator1	Annotator2	Resolve1&2	Paragraph
E0			"69 percent of treatment providers interviewed felt that methamphetami""ne use had increased over the past year and 25 percent felt it was stabilizing. It is the primary drug of abuse at entry for 38 percent of programs interviewed, second only to alcohol (44%) and followed by marijuana (19%). An average of 55 percent of the clients at entry use methamphetamine, and, as in other States, it is trouble with the law which prompts them to seek treatment most of the time (44%). Several providers receive clients through employee assistance programs which refer employees who have exhibited inappropriate or aggressive behavior on the job or chronic absenteeism."
E0			"The typical user profile is harder to draw for Hawaii. While many programs  report that users  are young (teens and twenties), there is a range of jobs, ethnicities, and education levels reported. No program reports that clients inject; users either smoke methamphetamine (81 %) or inhale it (25%). A commonly reported problem in treating these clients is that they ""rarely admit to methamphetamine abuse. They will tell you about ""huffing"" (inhalant abuse) if they are kids or about alcohol if they are adults, but fail to mention the meth until Yllll ask them."" Methamphetamine users do, however, need extended treatment, according to several treatment providers,  particularly  if they  have been smoking for a year or more."
E0			SUMMARY
E0			Methamphetamine abuse is a continuing problem in these Western states and in Hawaii. While the drug has been used in these States for many years by a small number of users, it has gradually become the drug of choice and primary drug of abuse at entry to treatment in many areas, even overtaking the more common drug problems of heroin and cocaine in treatment populations. Even in areas where alcohol is cited as the most common treatment problem, methamphetamine is often the companion drug, along with marijuana, in anywhere from 25 to 80 percent of the cases.
E0			"Methamphetamine is a drug with particular appeal to students and  to blue collar workers, using it for recreation, to increase job or school performance, or simply to stay energized for long periods of time.  It is cheaper and  more accessible  than cocaine and appears  not to have the same stigma associated with  it.  As one ethnographer comments,  ""These users are too young  to remember  the 'Speed Kills' campaigns of the late 60s and early 70s, and  seem  to think  it is pretty  harmless.""  It can be injected, snorted,  smoked or even eaten,  making  it more versatile drug to administer.   However, it  is also a drug which has high burnout potential. Treatment providers in all States report users enter treatment more rapidly with methamphetamine than with either heroin or cocaine."
E0			One particularly interesting finding from these surveys is the uniformity of response in terms of why users decide to enter treatment. Over 50 percent of providers in each State cited legal problems as  the catalyst for most of their methamphetamine clients' entry into treatment. These legal problems are described as aggressive behaviors like fighting or  bizarre or inappropriate  behaviors which prompt others to call  the police.  Police sources also note that arrestees  under  the influence of methamphetamine are some of the most difficult to manage due to high levels of hostility, paranoia and agitation.
E0			This report also finds that methamphetarnine is readily available in these six States. It is both locally manufactured by small producers operating in a variety of places and using recipes widely circulated in the drug culture and, increasingly (on the U.S. mainland), manufactured  and distributed by Mexican nationals through local networks already established in the distribution of other drugs. This more efficient routing may be in part responsible for its increased popularity. in many areas.
E0			CITIES REPRESENTED IN SAMPLE OF TREATMENT PROVIDERS Washington  Oregon Kirkland    John Day Seattle Eugene Wenatchee   Medford Spokane Portland Yakima  Pendleton Everett Albany Longview    Salem Pasco   Hillsboro Tacoma Arizona California Desert Hot Springs Phoenix Fresno Tempe   San Francisco Tucson  Los Angeles Holbrook    Hawaiian Gardens Kingman Berkeley Chinle  Chico Chandler    Hayward Bakers Field New Mexico  Modesta Sacramento Albuquerque Redwood City Carlsbad    Culver City Alamogordo  Bellevue Hobbs   Canoga Park Santa Fe    San Mateo Compton Hawaii  Cypress Long Beach Honolulu    Chula Vista Kailua  Inglewood Wahiawa Costa Mesa Waianae Sonora Lihue Pearl Harbor Ewa Beach Makawao Wailuku
E0			ETHNOGRAPHIC/DRUG RESEARCH SOURCES Sheigla Murphy, Ph.D. Director Center for Substance Abuse Studies Institute for Scientific Analysis San Francisco, CA Kiku Annon. Ph.D. Drug Abuse Research Center UCLA Los Angeles, CA. Susan Pennell, M.A. Director, Drug Use Forecasting Criminal Justice Division San Diego Association of Governments San Diego, CA. T. O'Brien Drug Enforcement Administration Seattle, WA D. Struthers Drug Enforcement Administration Yakima, WA. Michael Gorman, Ph.D. Alcohol and Drug Abuse Institute University of Washington Seattle, WA Felipe Castro, Ph.D. Hispanic Research Center Arizona State University Phoenix, AZ Gene Kassenbaum, Ph.D. Department of Sociology University ot Hawaii Honolulu, HI LAW ENFORCEMENT G. Fassler Assistant Special Agent Drug Enforcement Agency Phoenix, AZ P. Kearns Eugene Police Department Eugene Oregon
E0			Appendix B Appendix B
E0			Pulse Check Methodology
E0			Since its first publication in 1992, the Pulse Check  has provided  the  most  current  intelligence about drug markets and patterns of drug abuse nation-wide. The Pulse Check draws on discussions with ethnographers and epidemiologists working in the drug field, law enforcement agents, and drug treatment providers across the country. Approximately  seventy-five people are called for each report.
E0			Ethnographers, Epidemiologists, and other Ethnographic Sources
E0			"Ethnography is a mode ofresearch that analyzes the behavior of groups in the natural settings in which these behaviors occur. Ethnographers use field observations and interviews to gather data. Ethnography is not undercover work. Rather, the ethnographer, who is fully revealed as a social science researcher, enters the drug user's world to record and describe it ""on its own terms,"" that is, without predetermined ideas."
E0			Epidemiologists are also consulted for the Pulse Check. Epidemiologists study the origins, spread, and control of diseases, in a general public health paradigm. In the field of substance abuse, they track changes in patterns of drug use, including the incidence and prevalence of the use of specific drugs, characteristics of users, and emerging trends. Many epidemiologists who report for the Pulse Check are members of the National Institute on Drug Abuse (NIDA) Community Epidemiology Working Group (CEWG).
E0			 Other ethnographers, such as sociologists and psychologists who use ethnographic research techniques, also are included as sources for the Pulse Check.
E0			 The ethnographic sources contacted by Pulse Check include some of the best known drug researchers in the country. In some cases, they are trained ethnographers; in other cases, they are epidemiologists with access to ethnographic information; a few are social researchers working in a field site collecting ethnographic data. Reporters are generally the same for each round of calls.
E0			The following twelve ethnographers, epidemiologists, and other ethnographic sources from urban areas were contacted for this issue of Pulse Check:
E0			 Austin, TX: Jane Maxwell, M.A. Director of Needs Assessment Department, Texas Commission on Alcohol and Drug Abuse.
E0			 Bridgeport, CN: Garry Geter. Addictions Counselor, Connecticut Department of Health.
E0			 Chicago, IL: Wayne Weibel, Ph.D.  Associate Professor of Epidemiology and Director of
E0			 Community Outreach Intervention Projects, University of Illinois School of Public Health.
E0			 Denver, CO: Stephen Koester, Ph.D. Professor, University of Colorado School of Medicine.
E0			 Miami, FL: Bryan Page, Ph.D. Professor of Anthropology and Psychiatry and Deputy Director, Center for the Biopsychosocial Study of AIDS, University of Miami.
E0			 Newark, DE: Mario Pazzaglini, Ph.D. Private Consultant to State of Delaware and several drug treatment facilities. Formerly with the State of Delaware, Bureau of Alcoholism and Drug Abuse and the University of Delaware.
E0			 New York, NY: Doug Goldsmith, M.A. Ethnographer, NDRI (a non-profit drug research company).
E0			 New York, NY: John Galea, M.A. Chief of Ethnography, New York State Office of Alcoholism and Substance Abuse Services. Former Commanding Officer of the New York City Police Department Youth Gang Intelligence Unit.
E0			 San Antonio/EI Paso, TX: Reyes Ramos, Ph.D. Professor of Health Sciences, University of Texas.
E0			 San Diego, CA: Susan Pennell, M.A. Director, Criminal Justice Research Division, San Diego Association of Governments.
E0			 Trenton/Newark, NJ: John French, M.A. Chief Epidemiologist, New Jersey Department of Public Health.
E0			Police Sources
E0			Police sources are drawn from the Abt staffs existing contacts within law enforcement and from contacts developed through the recommendations of law enforcement agencies. These sources are typically officers working on special squads, narcotics task forces, and DEA agents.
E0			This issue of Pulse Check reached police sources in six cities. Reporters are generally the same for each round of calls; however, when police contacts must change as officers take on new positions, replacements are typically made on the recommendation of the officer who had been the Pulse Check reporter.
E0			. Treatment Providers
E0			 The sample of treatment providers is derived from the National Facility Register, a directory of treatment programs compiled by the Substance Abuse and Mental Health Administration, from which this sample from the Uniform Facility Data Set (formerly the
E0			 National Drug Abuse Treatment Unit Survey) is drawn within the U.S. Department of Health and Human Services.    The listings are divided  into four regions that  have a similar  number of treatment programs and are treated  equally  for sampling.  The states in each  region  are listed below.
E0			        ◦ Regio11 I: Connecticut, Maine, Massachusetts, New York, New Jersey, Rhode Island, New Hampshire, Vennont, Pennsylvania
E0			        ◦ Region II: Alabama, Florida, Georgia, Kentucky, Mississippi, Texas, North Carolina, South Carolina, Tennessee, Arkansas, Louisiana, Oklahoma, Maryland, Delaware, Virginia, Washington, D.C., West Virginia
E0			        ◦ Region Ill: Illinois, Indiana, Michigan, Minnesota, Ohio, Wisconsin, Iowa, Kansas, Missouri, Nebraska, North Dakota, South Dakota
E0			        ◦ Region IV: Colorado, Montana, Utah, Wyoming, Nevada, Arizona, California, Idaho, New Mexico, Washington, Oregon
E0			This Pulse Check incorporates the comments of 61 treatment providers. From each of the four regions listed above, 20 large (over 100 clients) programs and 20 small (under 100 clients) programs were identified, 10 to 15 of each type were contacted, and the remaining 5 served as replacements. The samples are stratified to include equal numbers oflarge and small programs.
E0			Topics of Discussion
E0			Below is a sample of topics that are raised with Pulse Check reporters.
E0			ETHNOGRAPHERS, EPIDEMIOLOGISTS, AND LAW ENFORCEMENT SOURCES
E0			        ◦ Level of illicit drug use in the community. Changes in the use of drugs over the last six months.
E0			        ◦ Age, ethnicity, and sex of users in your area.
E0			        ◦ Frequency of use, prevailing routes of administration. Changes over the last six months.
E0			        ◦ Who is selling. Changes in this group over the last six months. Other drugs sold by this group.
E0			        ◦ Current prices. Changes in prices over the last six months. Typical units of purchase.
E0			TREATMENT PROVIDERS
E0			    • Proportion of population reporting heroin/cocaine/marijuana/alcohol as the primary drug of abuse.
E0			    • Proportion of population that is injecting versus inhaling/smoking the drug. Changes in this proportion over the last six months.
E0			    • Other drugs used.
E0			    • Characteristics (age, ethnicity, and sex) of clients.
E0			    • Proportion of population that has had prior treatment.
E0			ONDCP
E0			email: askncjrs@aspensys.com fax: 301-251-5212 P.O. Box 6000 Rockville, MD 20849-6000
E0			The ONDCP Drugs & Crime Clearinghouse –
E0			        ◦ operates a toll-free 800 number staffed by drugs and crime information specialist
E0			        ◦ distributes Office of National Drug Control Policy and Department of Justice publications about drugs and crime
E0			        ◦ answers requests for specific drug-related data
E0			        ◦ performs customized bibliographic searches
E0			        ◦ advises requesters on data availability and of other information resources that may meet their needs
E0			        ◦ maintains a public reading room
E0			Affiliated with the National Criminal Justice Reference Service
E0			"Prepuredfur:   r:.xec11ti1·e O/Jice 0;/ the President O/Jice u/Natiuna/ Drug Cuntru/ Policv 750 17th Street. X \t:·.. l:""( hth r1uur \Vi1shi11, tu11. DC 20500 Prepared hy: Dmw   Hunt. Ph.D. Edited by: Sunzuna Guha C,...;........ - H.dt.. ,­ t>c.- l<Uf ...,"
E0			U.S. Department of Justice Washington, D.C. 20530
E0			National Methamphetamine Strategy Update May 1997 CLINTON LIBRARY PHOTOCOPY
E0			Message to the President
E0			One year ago, in Miami, you announced our new methamphetamine strategy. It encompasses a tough but fair and balanced approach to this national problem. Those who violate the law must be caught and punished, while we must do all that we can to prevent the manufacture and trafficking of this poison.
E0			We are already beginning to see results. We are beginning to turn the corner.   Methamphetamine use_ is down in almost all cities where it is sampled. But, we must not let up. First, we must prevent the further spread of this scourge and second, we must continue to work until we have eliminated the problem.
E0			 While we are making this report to you, we are only doing so as representatives of men and women in federal, state, county and local government and the private sector. They have done the work and they deserve the credit.
E0			Janet Reno Attorney General Barry Mccaffrey Director, Office of National Drug Control Policy
E0			NATIONAL METHAMPHETAMINE STRATEGY UPDATE EXECUTIVE SUMMARY.
E0			Methamphetamine: The Challenge.
E0			Methamphetamine is a synthetic stimulant drug thal is cheaper than cocaine in many markets. produces a longer high than cocaine, and can produce extreme aggressiveness and irrational violence.
E0			"Methamphetamine use is spreading. Use of the drug  has  hislorically  been concentrated  in the West and Southwest. It is now spreading to the Midwest and to e East. Left unchecked, methamphewn.ine could become the ''crack"" cocaine of the 1990s, with even more devastating results."
E0			 Metbamphetamine production carries senre environmental risks. Methamphetamine is produced in clandestine laboratories, which carry an enonnously high risk of fire and explosion. The product.ion process creates large amounts of extremely toxic waste, much of which is dumped into waterways or on the ground. Officers investigating laboratories have been overwhelmed by chemicals, and the cost of cleaning up a single laboratory is often in the thousands of dollars.
E0			    I. The Administration S Response.
E0			 National Methamphetamine Strategy. The President's National Methamphetamine Stralegy addresses the emerging methamphetamine threat and provides the underpinnings for a coordinated govcmment wide response.
E0			 Legislation. With the Administration·s leadership. Congress enacted the Comprehensive Methamphetamine Control Act of 1996 last October. The Act strengthens criminal penalties for methamphetamine trafficking and establishes new controls over precursor chemicals.
E0			 Law Enforcement. The Administration has stepped up its effons to help law enforcement deal with methamphetamine trafficking, specifically:
E0			 By enhancing the Organized Crime Drug Enforcement Task Forces (OCDETF) effon;
E0			 By designating a Midwest High Intensity Drug Trafficking Area (HIDTA) to meet the methamphetamine threat in Nebraska, Iowa. Kansas, Missouri, and South Dakota:
E0			 By requesting that all U.S. Attorneys submit district plans assessing the current 1hreat and establishing coordination groups among community agencies, which was completed as of September 1996; and
E0			 By successfully investigating and prosecuting numerous criminal methamphetamine cases, in close coordination with the slate and local law enforcement agencies.
E0			 Improving Intelligence  Products and  Information  Sharing.  The Administration is reviewing the way intelligence and information is acquired, processed, and utilized in regard to the production, transportation, and sale of precursor chemicals, the manufacture, import.alien, and distribution of methamphetamine, and the laundering of profi derived from methamphetamine sales.
E0			 Prevention and Education. The Department of Education is developing material related to the prevention of methamphetamine use and will send the material  to all local education. agencies by September 30, I997.
E0			 TrealmenL Currently used psychosocial and cognitive-behavioral drug abuse treatment approaches are effective in reducing methamphetamine abuse. Research on drug abuse pharmacotherapies, as well as behavioral treatments, is continuing.
E0			 Data Collection. The National Institute of Justice's Dr11g Use Forecasting Report is adding substantial data to its banks of information on methamphetaminc abuse. In addition. NIJ is sponsoring research on methamphetam..ine distribution and market patterns in five western cities. The National Institutes of Health are also conducting an in-depth study of the methamphetaminc user. Preliminary findings from this study will be shared at an upcoming national mcthamphetamine conference.
E0			 Conferences. The Administration has hosted  two methamphetamine conferences  -  one regional and one national in scope - which drew more than 450 people representing a broad array of disciplines from all over the country. These conferences are the primary forums for sharing information. increasing understanding. coordinating effons. and soliciting input to improve the nation's response to the methamphetarnine problem.
E0			 Publications. The Office of National Drug Control Policy published two documents in January 1997 on methamphetamine - Pulse Check: Metlw.mphetamine Trends in Five Western States and Hawaii and Rticent DAWN Data on Methamphetamine and Speed.
E0			 Putting the Issue before the American People. The Administration has highlighled  the nature of the methamphetamine threat through public announcements. policy statements, media events, and meetings with coalitions at all levels of American society, and we plan to continue to do so in a varie1y of ways, including a proposed $175 million national advenising campaign.
E0			 Strategy Review. The Administration is continually reviewing and C\'alualing the effectiveness of the Kational Me1hamphetamine Strategy. Building upon its foundation. the 1998 National Drug Control Strategy will incorporate budget entries to update the action items of the National Methamphetamine Strategy.
E0			 REPORT ON METHAMPHETAMINE ABUSE AND TRAFFICKING IN THE UNITED STATES: An Update of the National Methamphetamine Strategy
E0			 Introduction.
E0			"The trafficking and abuse of methamphetamine - a highly destructive. addictive. and violence­ ausing synthetic drug - continues to be a national problem. Melhamphetamine. also known on the ireet as ..crystal ,"" ""crank."" ""ice ,"" and ""speed ,"" is a dangerous synthetic stimulant !hat results in an ddiction cycle and physiological trauma similar 10 that associated ""''ilh ""crack"" cocaine use. ,1ethamphetarnine may be injected. smoked, snorted, or ingested orally, making it increasingly attrac­ ive to casual usei, ."
E0			l. Historical Background.
E0			Until the early 1990s. methampheiamine trafficking was largely associated with motorcycle gangs who supplied users in various pans of the United States . A,·ailable data show that in the last few year.;, 1buse has risen significantly in the West and Southwest portions of the country. The Drug Use Forecasting DUF) siatistics released by lhe National Institute of Justice (NU) in July 1996 confirmed that rnethamphei:a• nine use was highest in western locales. According to lhe Drug Abuse Warning Network (DAWN), between 1989 and 1995. the estimated number of nationu•ide emergency-room drug abuse episodes involving nelhampheiamine doubled, and between 1991 and 1994. the number ofmethamphetamine deaths  nearly ripled.
E0			 The metharnphetamine problem has been spreading into the Midwest and eastward into states such as !\rkansas. Georgia. and Florida. For example. between 199:? and 1996 , the Midwest region (Missouri. Iowa, Kansas. South Dakota, and Nebraska) saw a 300 percent increase in clandestine laboratory seizures, and in 1996 , the Drug Enforcemem Administrdtion (DEA) seized 236 clandestine methamphetamine labo­ ratories in Missou ri alon e.
E0			 Unlike the cocaine busines s where Mexican traffickers are forced 10 rely upon their Colombian counter­ pans as primary suppliers . the Me ican organizations need  not depend  upon  ouiside sources 10  manufac­ ture methamphctamine . One the  precursor c hemicals  are obtained.  Me ican  organiza tions control  a.II links of the production. transportation. and distribution chains -  and lherc fore,  unfonunatdy.  gain  vinu  al• ly all of the illicit profits . The Mexican organizations that dominate wholesale methamphei:amine tr.1iiick­ ing arc capabk of producing unprecedented quantities of high-purity mcthamphcumunc in large-scale labo• ratorlcs .
E0			 Melhamphetamine also poses a unique public health and environmental hazard because of the na1Ure of ; manufacturing process. The toxic  propenies  associated  with  chemicals  in  and  around  me1hampheta­ ine laboratories introduce special health risks 10 law enforcement agents and the neighboring public: the .cendiary and ell plosive nature of these chemicals funher adds to the public safety ris ks. The se hazards 1d challenges warrant special precautions and training.
E0			  '. The Adminislralion's Response.
E0			 As a result of this growing methamphetamine threat. in February 1996, the Ad minis tration organized nd coortlinated a National Methamphetamine Conference in Arlington. Virginia to raise the public aware­ ess of the increasing problem. Over 200 representatives from feder al. slate , and local law enforcement gencies nationwide panicipated in the Confe rence, and for three days, ellpens shared their experiences. uccesses. and setbacks in their fight against methamphctaminc abuse and trafficking .
E0			 In response to the methamphetamine threat, the President released the National Methamphetamine ,trategy (the Strategy) in April 1996 . The Strategy assesses the methamphetamine threat, identifies the ssues, and draws an action plan to aven the spread of methamphewnine, which, if unchecked, could reach :pidcmic proponions .
E0			 The Strategy incorporates the recommendations from a broad spectrum of the law enforcement commu- 1ity. It also recognizes that in order lo tackle the methamphctamine and precursor chemicals proble m, the 3ovemment must adopt a multi-disciplinary approach, including legislation, law enforcement, training. :hemical regulation, international cooperation, environmental protection, education. and treatment. fherefore, the Strategy called upon the collective wealth of ellperience and ellpenise of the Depanments of Defense, Education . Health and Human Services_, J ustice. State, Treasury. the Environmental Protection Agency, the Office of National Drug Control Policy (ONDCP), and other noted npens and scholars.
E0			 II. The Comprehensive Methamphetamine Control Act of 1996.
E0			 Based upon the Administration's initiative . Congress took an imponant s1ep when ii enac1ed the Comprehensive Methamphe1aminc Control Act of 1996 (the Ac1), which wa s signed into law on October 3, 1996 . The Act incorpora1es many elements that had been suggesled in lhe Na1ional Me1hamphetamme Strategy, including increased penalties and regulatory provisions for precursor chemicals.
E0			 Specifically, the Act directs the U.S. Sentencing Commission to increase penalties for traffick.ing in methamphetam.ine and precursor chemicals to reflect the nature of such offenses . their relati, ·c  harm  to society. and the need for aggressive law enforcement action. It also requests 1hat the Com miss ion consida significant penalty enhancements for laboratory operators who mishandle ignita ble. corro sive. reac1i ve. and toxic chemicals so as to pose a risk 10 public safet y and the environment.
E0			 In late April 1997. the Commission adopted amendments (I) to increase the basic penalties for mctham ­ phetamine traffick.ing in cenain cases: (2) to provide an enhancemen1 for the imponation of methamphet3· mine or the manufacture of methamphetaminc from unlawfully impon ed che mica ls: and (3) to enhance penalties for the unlawful discharge. emission. or relca.,e of a hazardous or !Ollie substance or the unlawful transponalion, 1reatmem. storage . or disposal of a hazardous wa. te. These amendments to the Sentencing 4 Guidelines will take effect on November I, 19 97, unless an act of Congress  provides otherwise.  Earlier  in the year. the Commission had adopted emergency guideline amendments to increase  pcnalties for traffick­ ing in methamphet.amine precursor chemicals.
E0			 The Act also includes tighter controls on retail sales of drug products containing key precursor chemi­ cals: ephedrine, pseudoephedrinc or phenylpropanolamine . Because methamphetamine must be synthe­ sized from precursor chemicals, regulatory comrol of a select group of chemicals can impede clandestine domestic production of the drug.
E0			 Ill. Methamphetamine: A Top Law Enforcement Priority.
E0			 The Administration continues to place methamphet.amine e forcement efforts as a top priority. We must continue our cooperative partnerships among federal, state, and local agencies and  organizations.  There should be continued frank and candid conversations to discuss openly  the difficulties faced  by ea.ch  region of the country.
E0			 In 1996, at the request of the Attorney General. each U.S. Auomey assessed the m,:thamphetamine problem in her/his district and together with the federal, state, and local agencies. came up with a plan 10 address the problem. In some cases - particularly. in the Midwest and California - the U.S. Anomeys developed regional s trategies .
E0			 In addition, law enforcement agencies continue to develop intelligence and information on trafficking organizations and clandestine laboratories to assist in the  monitoring  of shipments of  methamphetamine and its precursor chemicals - with a special emphasis on major violent methamphetamine trafficking orga­ nizations.  Based  upon this information,  federal, state . and local law enforcemem  agencies are selecting and pursuing the highest-level and most dangerous targets.
E0			 The Administration is also addressing public safety issues connected with the illicit manufacture of methamphetamine . The environmental dangers presented by manufacturers of methamphetamine and the explosive potentialities pose significant hazards to private citizens and law enforcement personnd.
E0			 A sad example of the dangers of methamphetamine production  occurred  in  Perris. California  on  April 19, 1997, when a fire exploded in a trailer home seriously burning two young children, ages 4 and 6. The investigators determined  that  the fire \I/as most likely caused by the mo1her of the two children. auempting to ex1ract pseudoephedrine from certain phannaceutical tablets. The mother was subsequently arrested and charged with m:inufacturing m.:thamphetamirn: and  four counts of child  endangerment, and  more  than 1,400 bottles of pseudoephedrine were s.:ized by law enforcement authorities from the scene.
E0			 In Dec.:mber 1995 . a similar incidem occurred in which Kathy James watched as her three children - Dion (3 years). Jackson (2 years) and Megan (I years) - perished in an explosion and fire at an illicit methamphetamine laboratory in Aguanga, California.  The family's  mobile  hom.: \\'as demolished  as a result of the activities of Kathy James and two males, Harry Jensen and Michael Tulh.:rt. operating a clan­ destine methamphetamine laboratory. The three adults \I/ere hospitalized for bums and smoke inhalation, :ind traces of methamphetamine were found in the mother' s bloodstre.im. Kathy James was subsequently charged withsecond-degree murder :ind  manufacture  of a controlled  substance, and Jensen and Talben were charged with manufacturing a controlled substance and conspiracy.
E0			 In the same month, a methampheiamine laboratory using propane iuel caused $3.5 million worth of property damage to a motel near Bums . Oregon. The fire quickly spread to the walls and roof of the adjoining four-building complex. and all 122 rOOIT15 of the motel were destroyed. Fortunately , no guests were injured in the mishap: however. it could have been much worse since the motel was located directly across the s!It:et from Bum s High School.
E0			 These types of dangers must be addressed - not only by law enforcement authorities - but also in cooperation with public health and safety officials.
E0			    A. Drug Enforcemenl Administration lniJialives.
E0			 The DEA. in panicular, has demonstrated its commitment to combat the spread of methamphetamine uafficking and abuse by undertaking significant law enforcement and educational effo rts . DEA Clandestine Laboratory Enforcement Teams seiz.ed 879 clandestine methamphetamine laboratories - a 170 percent increase over the number of laboratories seized (326) in 1995. Current projections indicate that an even higher number of seizures will be achieved in 19'
E0			"fhis map n•presrms rJi, • labora w ry sei :.l' rt'.f in K•hich the DEA assisted or pur1icip at 1 d; it do, s rJOI. h c>h ''-. J.' l! f. ccount for chr numerous low  nforrent nl actions by rhe state an4 lucai authorities alone.  Then • arc  ·o primary factors 14'hich  t.·oruribu, to rhe larse incrt'l.t.St in DEA sr.;:.,u-c-s of m thilmphttnmi11e laboraro ri ,:s  -  (I> rhe sprC""ad easn,..ard  of clande.uine labDrara0 act fritY ; a,td (2) rhe enha nce d munrion by /a..,· e1VVrccmt•nt around the count ry: The sprrad ecu rK•ard oj mt rhom phetam ine manu.iacturns can be atcribuud, in  large  pan . 1n the  . ro..·rh  of  srrr.oll  m,eprt!ni•urs produc1nF,  small ba.tches of  mt1ham­ ph tamine (JOL4r ownce1 nr l ssJ. Th.-ir so11rn! oj prrrurJor chemical.s fr(!q Mcml y i1 pselUlue phedrine toblns purchased at local retail outt,·u : appruximoteJy t,80 ttlbkts of  ps f'udoep hedrine Y_ ield    on     oun  c t' of.finished  m  1h amph eta min11. 6"
E0			" In addition, the Special Operations Division run by DEA. Federal Bureau of ln""es1igation (FBI). and U.S. Customs Service (USCS), since April 1996, has funded or assisted in approximately 80 major metham­ phetamine investigations of Mexican targelS. Many of these investigations involve the use of extensive coun-authorized electronic survei llance and ocher sophisticaced invest igative techniques."
E0			 DEA has also provided subs1antial suppon 10 slate and  local  law enforcemenl  agencies  in combaning the distribution of me1hamphe1amine on our streets. DEA. in response to a request  by a county  sheriff. placed lhe Mobile Enforcement Terun in a rural Nebrask.a community to focus exclusively on mc1hamphc1- amine investigations. The  DEA Domestic  Operations Section  also instituted  a Special  Enforcement Program entitled Operation VELOCITY which target5 major methamphetarnine organizations. as well as independenl traffickers in the United Stales . The DEA Office of Diversion Control iniliated a priority lar· geting system named Operation BACKTRACK which 1arge1S rogue chemical companies that supply clan­ destine metharnphetamine laboratories.
E0			 Also. DEA, in conjunction  with the California Bureau of Narcotics  Enforcement  (BNE). the Western State Intelligence Network. and the El Paso Intelligence Ce nter. continues to work 10 establish a National Clandestine Laboratory Data Base, which will assist all law enforcement agencies in metharnphetamine investigations and provide a national perspective on clandestine laborato ries, based upon input from all law enforcement agencies. DEA has formulated plans  to  purchase  new safety equipment, such as air monito rs. air purified respirators. laboratory trucks, fire-resistant clothing. and other tactical clothing  for DEA agents and state and local officers who raid clandestine laboratories .
E0			    B. U.S. Customs Sen>iu lnilialiYes.
E0			 In May 1988. USCS initiated Operation CHEMCON. whose objectives arc to identify shipments oi precursor and essential chemicals that originate from or transit  major chemical  pons  in  the  United  States and determine what ponion of these exported chemicals were being illegally di\'ened to clandes1ine labora­ tories. Since January 1996.  the  Clean  Air Act  has prohibited  the  production,  purchase. sale, impon. or expon of freon into or outside the United  States; freon  is emerging an  imporumt  solvent  in the  production of metharnphetamine.
E0			 USCS is developing an au1omated expon sys1em database for domestic and international 1racking of U.S. exp ons. including precursor chemical s. USCS is also developing a dmabase 10 tabulate arres1 and seizure statistics for illegal exponation of precursor chemicals.
E0			    C. Successful Prosecutions .
E0			". Uni1cd Stales AUorncys around the nation continue 10 ackno""..lcdge methamphe tamine as a growing threat. Numerous methamphetrunine cases have been investiga1eJ and prosecuted by federa.1 agencies in close coordination and cooperation with 1he stmc and local law enforcement agencies. Many other s have been pro ecuted by local District Auorney·s Offices 1hroughout 1he country."
E0			 The OCDETF program, administered by DOJ. is an inter-agency )au· enforcement program which tar­ gets the highest- level drug traffickers in the country. including methamphctaminc lraffid ;ers. The nine federal agencies panicipa1in g in the OCDETf program ac1 in concen with numerous s1a1e and local agen­ cics and have achieved unprecedented lc\'els of coopcra1ion and coordination .
E0			 In addi1ion, in J 996 , the Direc1or of ONDCP designaled a five-state region in 1hc Midwest  as  a  High ln1ensi1y  Drug  Trafficking  Area  (HIDTA).  This   HIDTA  will  address  1he  problem   of  methamphetamine use. production. and trafficking  in  Nebraska .  Iowa,  Kansas.  Missouri.  and  Soulh  Dako1a  and  is  chaired  by the U.S. Anomey for lhe District of Nebraska.
E0			 Of the many successful federal methamphelamine prosecutions. a few arc summarized helou·:
E0			        ◦ Life Semence Imposed On Convicted Methamphetamine Trafficker. On April 24, 1997, in 1he Eastern Districl ofWashing1on, a federal coun imposed a life sentence  upon  Bernard  Montgomery  who  had been convicted of charges relating to his  melhamphe1amine  manufacturing  and distribu1ion  operations in Oregon and Albena, Canada. Co,defendants Lloyd Buxton and Edwin  Dale  McCain  received sentences of 30-year prison 1erms. The convic1ions culminaled a seven-month joint investigation involving the DEA, Royal  Canadian  Mounled  Police,  Hamey  Counly  (Oregon) Sheriff's  Office, Oregon Suue Police, and I.Assen County (Califorrtia) Narcotics Task Force. z z :u::i
E0			    • Life Sentence For Convicted Methamphetamine Trafficker. On December 17, 1996, in 1he Eas1em District of Missouri, Brian Dierling was sen1enced to life imprisonmenl wi1hou1 the possibilily of parole. A co-defendant, Arthur Holt, received a 420-months sentence, while 1wo other co-defendanlS, Mark Perkins and Lewis Younger. each were senlenced 10 almosl 20 years in prison for conspiring to distribute methamphetarrtine. This OCDETF inves1iga1ion was lhe join1 effon of the DEA , U.S . Marshals Service. Nonheas1 Missouri  Drug Task Forc, e  Quincy (Illinois)  Police Depanment,  Illinois State Police. Missouri Highway Patrol, Wcsl Central Ulinois Task Force, Adair Coun1y (Missouri) Sheriffs Department, Pu1nam Counly Sheriff's Dcpanment, Adams Coumy (Illinois) Sheriff's Depanment. Iowa Highway Patrol, Missouri Stale Fire Marshal's Evidence Bureau, and Schuyler County (Missouri) Sheriff's Depanmenl.
