Annotator1	Annotator2	Resolve1&2	Paragraph
D1			    • What we really need is for pharmaceutical companies to develop alternative delivery systems for the compounds in marijuana.
D1			    6. Will you now concede that there is medicinal value to marijuana?
D1			    • The IOM report raises serious questions about the medicinal value of smoked /[iomquest.wpd  Page 37/ marijuana.
D1			    • We've always supported the use of synthetic THC--dronabinol--in treating certain illnesses. The issue is smoked marijuana.
D1			    • What we need are alternative delivery  systems  to  ensure that those  few people who can't take dronabinol  have an effective  means  of  deriving whatever benefits are available in THC without the harmful effects of smoke. @nt. oc Page 3JI
T0			$(J oi ,rt 600000/ C6 6 0 0 )E C C C O j6 0 6 0 J J 6 6 6 6 0 C C •• N £6 6 0 2 are•'i;:n1/.J J F •;; FOR IMMEDIATE RELEASE   CONTACT: Bob Weiner Wednesday, March 17, 1999
D0			WHITE HOUSE DRUG POLICY OFFICE ISSUES STATEMENT ON INSTITUTE OF MEDICINE'S REPORT ON MARIJUANA AND MEDICINE
D0			(202) 395-6618 (Washington, D.C.) - The White House Office of National Drug Policy (ONDCP) issued the following statement today following the release of the Institute of Medicine's report Marijuana and Medicine: Assessing the Science Base:
D0			In January 1997, ONDCP asked the Institute of Medicine to conduct a review of the scientific evidence for assessing the potential health benefits and risks of marijuana and its constituent cannabinoids. ONDCP believed that an objective and independent evaluation of research regarding the use of marijuana for medicinal purposes was appropriate given the ongoing debate about cannabis and its health effects.
D0			The report released today by the Institute of Medicine represents the most thorough analysis to date of the relevant scientific literature. It summarizes recent advances in molecular and behavioral neuroscience, in particular newly elaborated systems of transmitters, receptors, and antagonists - all illuminating the physiological effects of cannabinoids. The Institute of Medicine has addressed all issues that ONDCP requested be examined, including: the science base and gaps in scientific knowledge regarding use of marijuana for medicinal purposes; scientific information about marijuana's mechanism of action; peer-reviewed literature on the uses of marijuana; and costs associated with various forms of the component chemical compounds in marijuana and other pharmacotherapies for special medical conditions. We thank the principal investigators, members of the advisory panel, biomedical and social scientists, patients, advocates, report reviewers, and all who supported the Institute of Medicine in developing this comprehensive report.
D0			The report contains six specific recommendations that address: Continued research into the physiological effects of cannabinoids. Clinical trials of cannabinoid drugs for symptom management. Evaluation of psychological effects of cannabinoids in clinical trials. Studies of individual health risks in smoking marijuana. Clinical trials of marijuana use under limited circumstances for medical purposes. Short-term use of smoked marijuana under strict conditions for patients with debilitating symptoms. These recommendations are supported by the following observations: Scientific data indicate the potential therapeutic value of cannabinoids for pain relief, control of nausea and vomiting, and appetite stimulation. This value would be enhanced by a rapid onset of drug effect.     • l[slmrt.do'ci;;;  :========================= Page 4-11
D0			The psychological effects of cannabinoids are probably important determinants of their potential therapeutic value. They can influence symptoms indirectly, which could create false impressions of the drug effect or be beneficial as a form of adjunctive therapy.
D0			Numerous studies suggest that marijuana smoke is an important risk factor in the development of respiratory diseases, but the data that could conclusively establish or refute this suspected link have not been collected.
D0			Because marijuana is a crude THC delivery system that also delivers harmful substances, smoked marijuana generally should not be recommended for medical use. Nonetheless, marijuana is widely used by certain patient groups, which raises both safety and efficacy issues.
D0			If there is any future for marijuana as medicine, it lies in its isolated components -- the cannabinoids and their synthetic derivatives. Isolated cannabinoids will provide more reliable effects than crude plant mixtures. Therefore, the purpose of clinical trials of smoked marijuana would not be to develop marijuana as a licensed drug, but such trials could be a first step towards the development of rapid-onset, nonsmoked cannabinoid delivery systems.
D0			"ONDCP appreciates the contributions made by the Institute of Medicine to the debate on the medical efficacy and safety of cannabinoids. We will carefully study the recommendations and conclusions contained in this report. We will continue to rely on the professional judgement of the Secretary of Health and Human Services, the Director of the National Institutes of Health, and the Surgeon General on all issues related to the medical value of marijuana and its constituent cannabinoids. We note the report's conclusion that ""the future of cannabinoid drugs lies not in smoked marijuana, but in chemically-defined drugs that act on the cannabinoid systems that are a natural component of human physiology."" We look forward to the considered responses from our nation's public health officials to the interim solutions recommended by the report. - 30 –"
T0			Press Release Approved by the Director
T0			PAGE 2
T0			Press Release Approved by the Director
T0			Press Release Approved by the Director
T0			Press Release Approved by the Director
T0			 Jose Cerda Ill 10/01/98 12:01:24 PM Record Type:   Record
T0			To: Bruce N. Reed/OPD/EOP, Elena Kagan/OPD/EOP, Leanne A. Shimabukuro/OPD/EOP cc:   Laura Emmett/WHO/EDP, Christopher C. Jennings/OPD/EOP Subject: Medical Marijuana
T0			  BR/EK:
D1			I just got invited to a meeting at ONDCP tomorrow on the DC medical marijuana initiative. understand that McCaffrey wants us (WH Counsel, DPC, DOJ, ONDCP) to meet/strategize on this ASAP, since he's thinking about doing a press conference w/Mario Cuomo and Bill Bennett next Thursday. EK: The meeting is tomorrow at 10:30am at ONDCP. Are you interested in going. BR: Any important history I need to know  on how  we handled this the last time? Any other thoughts, reactions?
T0			Jose'
D0			Q &  A Methadone  Expansion  Announcement ) (    ON\) C°P  l.,M ._,,._,J
D0			What is the scope of the heroin problem?
D0			"Although a relatively small percentage of America's illegal drug users use heroin, the debilitating addictive effects of the drug make it one of the major sources of drug-related health, crime, and social costs. ONDCP estimates a population of 810,000 chronic heroin users in the United States in 1995. While the number of new heroin initiates is still relatively low, it is apparent that the availability of high-purity heroin (which can be smoked or snorted as well as injected) has led to an increase in use -- probably because users see smoking and snorting as ""safer"" than shooting up."
D0			What are the impacts of heroin use?
D0			Heroin is a toxic substance: The danger of a fatal overdose is more immediate and likely for a heroin user than for users of other common drugs of abuse because of the route of ingestion and common miscalculations of dosage. The National Institute of Drug Abuse has declared that heroin is a powerfully addicting substance producing tolerance, physical dependence, and the clinical state of addiction (defined as compulsive, often truly uncontrollable drug craving, seeking, and use).
D0			Heroin use is associated with crime: The need to purchase large amounts of a costly drug inevitably leads to crime. For decades some cities have estimated that over half of all property crime is attributable to heroin use. Twenty percent of all people arrested in Manhattan in 1997 tested positive for opiates. In the same year, 22 percent of all arrestees in Chicago tested positive for opiates.
D0			Heroin use affects public health: There is a strong nexus between heroin use and many life­ threatening communicable diseases, including infections such as hepatitis B and C, HIV/AIDS, and endocarditis; as well as tuberculosis and sexually transmitted diseases (especially as they relate to pregnancy outcomes).
D0			Why is methadone treatment needed?
D0			Heroin addiction is difficult to overcome: The psycho-pharmacological effects of heroin are extremely strong. Heroin users are more likely to be addicted to the drug than users of other drugs. (An ONDCP study of cocaine, crack, and heroin abuse in six cities found that the percentage of heroin users who used heroin for 30 or more consecutive days over a 90 day period was four times greater than the percentage for crack and powder cocaine users).
D0			Kicking the heroin habit without methadone as a bridge to abstinence is difficult: the same study found that heroin users reporting 30 or more consecutive days of abstinence in a 90 day period tended to be lower than for crack or powder cocaine users.
D0			Why Methadone?
D0			"Methadone has been used for the treatment of heroin addiction since the 1960s. It is a synthetic agonist agent for opiates. In other words, methadone operates by ""occupying"" the brain receptor sites that are affected by heroin and blocks the craving attendant to addiction. Because withdrawal from methadone is slower than from heroin, it is relatively easy to maintain an addict on methadone without abrupt side effects."
D0			Methadone treatment is the most widely used treatment for heroin addiction today. It has been studied more than any other drug treatment modality, with uniformly positive results. Over 115,000 Americans are able to lead stable lives as a result of methadone treatment. Over 900 methadone treatment programs in America provide an invaluable service.
D0			Some people have criticized methadone. How effective is methadone?
D0			The National Institute on Drug Abuse (NIDA) has conducted literally dozens of studies which show the effectiveness of methadone treatment. The Drug Abuse Treatment Outcome Study (DATOS), the most recent study by NIDA, found that among participants in outpatient methadone treatment, weekly heroin use decreased 69 percent, cocaine use by 48 percent (many heroin users are polydrug users), illegal activity decreased 52 percent, and full time work increased by 24 percent.
D0			How much does methadone treatment cost?
D0			Methadone treatment, at an average cost of$13 or less per day, is a cost effective alternative to incarceration.
D0			Given methadone's effectiveness, why is this new initiative needed?
D0			In spite of this proven track record, methadone treatment capacity has not experienced marked growth. Treatment capacity is insufficient to provide most of the 810,000 heroin addicts with methadone treatment or any other effective form of drug abuse treatment. In 1995, the Institute of Medicine identified ten states in which methadone treatment was not available at all: Arkansas, Idaho, Maine, Mississippi, Montana, North Dakota, New Hampshire, South Dakota, Vermont, and West Virginia.
D0			Additionally, studies have shown that not all methadone treatment programs are equal; the full benefits of methadone treatment are only obtained within a comprehensive treatment environment, which screens and evaluates patients and assigns them to treatment regimes based upon the nature of each patient's addiction. However, a 1990 GAO report found that policies, goals and practices varied greatly and that not one of the programs studied evaluated the effectiveness of their treatment. The failures of the unsuccessful programs tarnished the entire idea of methadone treatment, rather than spurring efforts to improve the delivery of services. This initiative is designed to ensure uniform effectiveness through new standards for all programs.
D0			How will this initiative make methadone treatment more available, more effective, and better controlled?
D0			    • Expansion of Treatment Capacity: The President's National Drug Control Strategy calls for an expansion of drug treatment capacity across the board. Specifically the Strategy seeks to reduce the gap between need and capacity by 20 percent by 2002 and by 50 percent by 2007. For heroin addicts, this means that we must increase treatment capacity to reach all who are prepared to accept effective drug treatment and supervision.
D0			    • Development of a standardized accreditation system for methadone treatment programs with transfer of regulatory oversight for methadone from the Food and Drug Administration (FDA) to the Substance Abuse and Mental Health Services Administration (SAMHSA):
D0			Replace the current regulatory approach, which focuses exclusively on process standards, with a new system that is more reflective of on an outcome-oriented accreditation model. CSAT/SAMHSA will lead the interagency effort to evaluate the accreditation process and proposed accreditation standards beginning in 1999. Based on the results of the evaluation, feedback from treatment experts, and public comments on the NPRM, a final rule will be promulgated that will introduce modernized treatment standards and an accreditation process. In the interim, programs will remain subject to FDA oversight and monitoring. Law enforcement (anti-diversion) responsibilities will remain with DEA.
D0			    • Elimination of regulatory barriers to allow individual physician administration of methadone: As physician training in the administration of opioid agonist treatment is accomplished, we must change the ineffective regulations which hinder effective treatment and allow trained physicians flexibility in how to administer this treatment (for example, through office visits as opposed to clinical programs). New regulations expanding access to methadone will be issued when testing has validated their effectiveness.
D1			How will this effort be paid for?
D1			The President's drug treatment budget request exceeds $3 billion, an increase of$206.5 million over FY 1998. Funding for this initiative will come from the treatment component of the President's counter-drug budget.
D1			What is the timetable for this initiative?
D1			26 September 1998 American Methadone Treatment Association meeting, release oftest accreditation standards for methadone
D1			October 1998 Publication of notice of proposed rule making
D1			November 1998 Issuance of accreditation surveys
D1			February 1999 Release of the 1999 National Drug Control Strategy Release of FY 2000 budget w/ increase in treatment funding
D1			March 1999 Accreditation testing begins in 60 MTPs
D1			October 1999 End of accreditation testing: evaluation
D1			January 2000 Evaluation of accreditation complete: phased implementation of accreditation begins Final rule published
D1			February 2000 Release of the 2000 National Drug Control Strategy Release of FY 2001 budget with increase in treatment funding
D1			June 2000 FDA to SAMHSA transfer
E0			CAMPAIGN    PovToBACCo-fREE icAs
E0			August 7, 1998
E0			General Barry R. Mccaffrey Director Office of National Drug Control Policy 750- 17th Street, NW Washington, DC 20006
E0			Dear General McCaffrey:
E0			As we have stated previously, we are enthused and heartened by your National Youth Anti-Drug Media Campaign. Your careful planning, support from Congress, the media, the business community and many others are strong indications that this campaign will be a success in curbing illegal drug use among our nation's children. In addition , we hope it will be a precedent and a model for a national counter-marketing program against youth tobacco use.
E0			However, there is one aspect of your Campaign that concerns us greatly. We understand that the Bates USA advertising agency is handling the media planning and buying for Phase II of the program and is in contention to be awarded Phase Ill - the full roll out of the entire Campaign activities.
E0			"This is most unfortunate. Bates 'USA is an advertising agency that is a key partner of the Brown & Williamson Tobacco Corporation, and handles: Capri, a cigarette marketed to women; Kool, a menthol cigarette backed by a new campaign with seductive imagery - ""B Kool"" - aimed at attracting a younger audience; and Lucky Strike, which is featured in a cover story in this week's Advertising Age (see attached) in which a Bates executive discusses ""marketing strategies to reach the target audience of young adults through underground and lifestyle channels."""
E0			"As you will note in the attached article from the New York Times, Bates has strengthened its position in the Brown & Williamson roster of advertising agencies and ""handles so-called premium brands and Grey the so-called value brands."""
E0			Awarding Bates your valued contract would send a very negative message:
E0			"    • It would be a conflict of interest , in that Bates could not be expected to do its best in media negotiations and buys in which the ""matching"" time and space they acquire could be used for anti-tobacco messages,  thus working against their Brown & Williamson client. Indeed , it is possible that Brown and Williamson would not allow Bates to engage in media strategies that are truly effective. The tobacco industry has a history of threatening and punish ing vendors, including advertising agencies, that engage in activities to which the industry objects."
E0			NATIONAL    CENTER  FOR TOBACCO-FREE    KIDS 1 70 7  L STREET.  NW   SUITE   80 0    •   W A SH I N G TO N ,  D C 2 0 0 3 6 PHONE ( 2 0 2 )  2 9 6 - 5 4 6 9    •   F A X  (202)  2 9 6 - 5 4 2 7
E0			General Barry Mccaffrey August 7, 1998 Page 2
E0			    • It would raise questions about the credibility of the program. For years the tobacco industry has claimed that they don't market to kids.  On a number of occasions  they have promoted campaigns that they claimed were designed to discourage tobacco use among children. However, independent experts who have studied these campaigns have always concluded that the campaigns were ineffective and were public relations ploys designed to get Congress off the tobacco industry's back, and not to reduce tobacco use.
E0			    • It would say to Madison Avenue and the business community at large that it is perfectly fine -in fact it is rewarding - to handle tobacco marketing and advertising, which has been shown to attract children to begin smoking as well as the selection of the brands they smoke, and at the same time be given important government anti-drug business. This is most assuredly not the message that should be sent.
E0			    • It would be extremely discouraging to the public health and_tobacco control community, which is fighting against the tobacco industry and its billions of dollars in marketing, legal, lobbying, political contributions and special interest politics.
E0			And finally, General Mccaffrey, awarding Bates your business would be a potential embarrassment to the Clinton Administration and those many members  of Congress who have taken a very strong position against tobacco marketing to children and in favor of comprehensive tobacco control legislation, including curbs on marketing practices that influence children to smoke and use spit tobacco.
E0			The Campaign for Tobacco-Free Kids and its many partners are watching your National Youth Anti-Drug Media Campaign with great interest and hope. Please do not disappoint us by bringing into your team an ad agency that is working effectively for Big Tobacco, and as such represents a threat to America's children.
E0			We would be pleased to discuss this with you or members of your staff. We look forward to a continuing partnership in reducing drug use in America, including tobacco, which is illegal for children.
E0			m   D. Novelli President Enclosures: Advertising Age article New York Times article Fact sheets on tobacco marketing and youth Matthew L. Myers EVP, General Counsel r,
T0			THE WHITE HOUSE WASHINGTON
T0			July 8, 1998 DRUG MEDIA CAMPAIGN LAUNCH
T0			DATE:   July 9, 1998 LOCATION:   Sidney J. Marcus Auditorium World Congress Center MEET & GREET: 9:45 am - I 0:00 am EVENT TIME: 10: 15 am - 11 :25 am FROM:   Bruce Reed
D1			    I. PURPOSE
D1			To launch the largest ever national media campaign to target youth drug use and educate young people and their parents on the dangers of drugs.
D1			    II. BACKGROUND
D1			At this event, you will launch the national expansion of the historic youth anti-drug media campaign -- which is already underway in 12 pilot cities. This is the largest publicly funded anti-drug campaign, with a total proposed budget of $1 billion over five years and a dollar-for-dollar match from each media outlet airing the ads. Using the full power of the mass media to change youth attitudes toward drugs, the campaign will ensure that when teens and adults turn on the television, listen to the radio, or surf the Internet, they will get the message that drugs are dangerous, wrong, and can kill you. Children are exposed to many media messages that normalize drugs.  The campaign will utilize modem media and technology to give alternative messages that will compete with these influences.
D1			By changing attitudes, youth drug use can be reduced. Studies of drug use rates over the last thirty years show that when young people disapprove of drugs and consider them dangerous, youth use rates decline. Furthermore, we now know that if a child can reach the age of 21 without using drugs, he or she will probably never use them.
D1			Specifically, you will announce the following:
D1			"        ◦ A television ""roadblock"" that will air Thursday evening -- where every network will show the same counter-drug ad at 9:00 PM (EST). This ad will reach an estimated 85 percent of American television viewers. The roadblock will be supplemented by print ads in the nation's top 100 newspapers and radio ads in the top 100 media markets."
D1			        ◦ Local media buys to target specific drug problems in certain regions of the country. All new ads will provide the campaign clearinghouse number (800-288- 7800) that will be staffed 24 hours a day and provide information on drug prevention. The campaign's new interactive website for parents and youth (www.projectknow.com.) will also be unveiled at the event.
D1			        ◦   The anti-drug media campaign is more than just ads. It is coupled with public­ '!,rivate partnerships that will generate a wide range of coordinated anti-drug activities with schools, civic organizations, community anti-drug coalitions, and others. It also challenges media outlets to match the campaign's efforts -- on a dollar for dollar basis -- with related pro-bona ads or programming time for youth drug prevention.
D1			You will be addressing audience of 600: including; 300 students ages 11-15 throughout Georgia; parents; local anti-drug advocates; community activists; and Members of Congress. In addition, the event will be carried live to over 150 satellite event sites around the country.
D1			    III. PARTICIPANTS Event Participants: General McCaffrey Speaker Newt Gingrich Senator Max Cleland Governor Zell Miller Mayor Bill Campbell James Miller, 17 yeai;-old from Portland, Oregon. James co-chairs the Regional Drug Initiative and speaks to kids about staying drug free. He is committed to not using drugs because of the pain caused by his mother's addiction when he was young. Kim Willis, 8th grader from Erie, Pennsylvania. She is very active in her school's anti­ drug coalition Kids Interacting Drug-Free Coalition (KIDco). She serves as the KIDco leader for her class and represents her Region in the Statewide organization.
D1			Seated on stage: Attorney General Reno Secretary Shalala Jim Burke, President of the Partnership for a Drug-Free America
D1			    IV. PRESS PLAN
D1			Open Press. lr
D1			    V. SEQUENCE OF EVENTS
D1			    • YOU will be announced onto the stage accompanied by General McCaffrey, Attorney General Reno, Secretary Shalala, Mayor Bill Campbell, Senator Max Cleland, Governor Zell Miller, Speaker Gingrich, Jim Burke, James Wilson, and Kim Willis.     • Senator Cleland will make remarks and introduce Mayor Campbell.     • Mayor Campbell will make remarks and introduce Speaker Gingrich.  -     • Speaker Gingrich make remarks and introduce Governor Miller.     • Governor Miller will make remarks and introduce James Miller.     • James Miller will make remarks and introduce General McCaffrey.     • GeneU1l McCaffrey will make remarks and unveil the Campaign Ads. He will then introduce Kim Willis.     • Kim Willis will make remarks and introduce YOU.     • YOU will make remarks, work a ropeline, and then depart.
D1			    VI. REMARKS
D1			Remarks Provided by Speechwriting. ,..
D1			MEET AND GREET PARTICIPANTS Lisa Reisberg, Director of Public Education, American Academy of Pediatrics Wallace Snyder, President/CEO, American Advertising Federation Betty Shelling, Regional Director, Zeta Phi Beta Sorority, Inc. Preston Padden, President, ABC TV Network James Burke, Chairman, Partnership for a Drug Free America Richard Bonnette, President/CEO, Partnership for a Drug Free America Nelson Cooney, President, Community Anti-Drug Coalitions of America Leon PoVey, President, National Association of State Alcohol and Drug Abuse Directors Jill A. Bartho¼Jmew, National Youth Anti-Drug Media Campaign, ONDCP Hank and Mrs. Aaron, former baseball player James Kelly, CEO, United Postal Service Dwayne Ackerman, CEO Bell South Dan Amos, CEO, AFLAC Ruth Wooden, President, The Advertising Council Dennis Windscheffel, Prevention Through Service Civic Alliance Jim Ervin, Executive Vice President, Lions Club Thomas Dortch, National President, 100 Black Men Chief Beverly Harvard, Atlanta Police Department Michael Hightower, Fulton County Commissioner and Former NACO President Chief Justice Robert Benham Bobby Moody, President of the International Association of Chiefs of Police Alan M. Levitt, Director, National Youth Anti-Drug Media Campaign, ONDCP Dante Washington, ONDCP Nancy_ Olson, ONDCP
D1			Taking the President's Anti-Drug Media Campaign Nationwide July 9, 1998
D1			Today in Atlanta, the President launches the national expansion of the Anti-Drug Media Campaign he first proposed in last year's drug strategy and budget. The kick-off of the 5-year, $2 billion Anti-Drug Media Campaign will be linked by satellite to over 150 sites around the country.
D1			The Largest Targeted Effort Ever to Teach Youth About Drugs The President's Anti-Drug Media Campaign is designed to use the full power of the mass media to change youth attitudes toward drugs. It is designed to let teens know -- when they turn on the television, listen to the radio, or surf the 'Net -- that drugs are dangerous, wrong and can kill you. Activities planned for today's nationwide launch include:
D1			"            ▪ A television ""roadblock"" that will air this evening -- where every network will show the same counter-drug ad at 9:00p.m. (EST). This ad will reach an estimated 85 percent of American television viewers. The roadblock will be supplemented by print ads in the nation's top I 00 newspapers and radio ads in the top 100 media markets."
D1			            ▪ Local media buys to target specific drug problems in certain regions of the country. All new ads will provide the campaign clearinghouse number (800-288-7800) that will be staffed 24 hours a day and provide information on drug prevention. The campaign's new interactive website for parents and youth (www.projectknow.com.) will also be unveiled.
D1			            ▪ In January I 998, the campaign began in 12 pilot cities (Atlanta, Baltimore, Boise, Denver, Hartford, Houston, Milwaukee, Portland (OR), San Diego, Sioux City, Tucson, and Washington, D.C.). Since ads started to run in these pilot cities, anti-drug awareness has increased and requests for anti-drug publications increased by more than 300 percent.
D1			More Than an Ad Campaign             ▪ The anti-drug media campaign is more than just ads. It is coupled with public-private partnerships that will generate a wide range of coordinated anti-drug activities with schools, civic organizations, community anti-drug coalitions, and others. It also challenges media outlets to match the campaign's efforts -- on a dollar for dollar basis -­ with related pro-bono ads or programming time for youth drug prevention.
D1			A Record of Accomplishment             ▪ The President has consistently proposed the largest, most ambitious anti-drug budgets ever -- and more than $17 billion for FY 99. His 1998 National Drug Control Strategy is a comprehensive ten-year plan designed to cut drug use and its availability in half. Among other initiatives, the Strategy continues the anti-drug media campaign, funds improves and expands the Safe and Drug-Free Schools program, shields our borders with 1,000 new Border Patrol officers and advanced drug detection technologies, strengthens law enforcement with new DEA agents to crack down on heroin and methamphetamine traffickers, and cuts crime by testing and treating crime-committing addicts.
D0			PRESIDENT CLINTON: REDUCING TEENAGE DRUG USE
T0			July 9, 1998
D0			"""Parents, the media, athletes, the government -- all of us must fa/fill our obligation to protect our children from drugs. But nothing we do will make a bit of difference unless young people also take responsibility for themselves.   No one is too young to understand that drugs are wrong. No one is too immature to take responsibility and say no to drugs. We will do everything we can to help you -- but in the end, it is up to you. You can use drugs and risk your life, or you can reject drugs and reach for your dreams. As the ad we saw today said: 'Any Questions?'"""
T0			President Bill Clinton July 9, 1998
D1			THE LARGEST TARGETED EFFORT EVER To TEACH YOUTH ABOUT DRUGS. The President's Anti-Drug Media Campaign is designed to use the full power of the mass media to change youth attitudes toward drugs. This Campaign is designed to let teens know -- when they tum on the television, listen to the radio, or access the Internet -- that drugs are dangerous, wrong, and can kill you. Today's announcement will be reinforced by:
D1			"    • A television ""roadblock"" that will air this evening -- where every network will show the same anti-drug advertisement this evening during the 9:00 p.m. (EDT) viewing hour. This advertisement will reach an estimated 85 million viewers. The roadblock advertisement will be supplemented by print ads in the nation's top 100 newspapers and radio ads in the top I 00 media markets"
D1			    • Local media buys to target svecific drug vroblems in certain regions of the country. All new advertisements will provide the Campaign's clearinghouse number (1-800-288-7800), which will be staffed 24 hours a day and provide information on drug prevention. The campaign's new interactive web site (www.projectknow.com) will also be unveiled.
D1			    • Existing vrograms that started in 12 cities earlier this year. In January 1998, the Campaign began in 12 pilot cities. These cities have seen an increase in anti-drug awareness and a 300 percent increase in requests for anti-drug publications.
D1			A PARTNERSITTP WITH THEPRIVATE SECTOR. The Campaign is more than just a series of advertisements. It is coupled with a public-private partnership that will generate a wide range of coordinated anti-drug activities with schools, civic organizations, community anti-drug coalitions and others. The Campaign is also challenging media outlets to match, on a dollar for dollar basis, the efforts put forth by the Campaign with time for youth drug prevention programming or related pro-bono ads.
D1			BUILDING ON A RECORD OF ACCOMPLISHMENT. The President has made drug interdiction and prevention a top priority during his term in office, including:
D1			    • The Largest Anti-Drug Budgets Ever. The President has consistently proposed the largest anti-drug budgets ever. Between 1996 and 1998, resources for drug control increased by 19%, and the President's budget for fiscal year 1999 calls for an increase in funding for drug control, youth drug prevention efforts, domestic law enforcement, and interdiction.
D1			    • Developing a Comprehensive National Drug Control Strategy. The President has announced a comprehensive ten-year plan to reduce drug use and its consequences in the United States by 50%. This strategy will help reduce illegal drug use through law enforcement, prevention, treatment, interdiction and international cooperation.
D1			    • Strengthening and Expanding the Safe and Drug-Free Schools and Communities Act. President Clinton expanded the Drug-Free Schools Act into the Safe and Drug-Free Schools Act of 1994, making violence prevention a key part of this program. The Safe and Drug-Free Schools Program provides support for violence and drug prevention programs to 97% of the nation's school districts. Schools  use  these  funds  to  keep  violence,  drugs  and alcohol away from students and out of schools. '   V.  !\l f)  •   .   •    - '
T0			Record Type:    Record
T0			To: Laura Emmett/WHO/EDP cc: Subject: 1998-7-9 REMARKS ON NEW DRUG CAMPAIGN
T0			----------- Forwarded by Neere Tanden/WHO/EOP on 07/09/98 01:52 PM----------
T0			SUNTUM_M@ A1 D7/D9/9811:17:DDAM Record Type:    Record
T0			To: See the distribution list at the bottom of this message cc: Subject: 1998-7-9 REMARKS ON NEW DRUG CAMPAIGN
T0			THE WHITE HOUSE
T0			Office of the Press Secretary (Atlanta, Georgia)  l l'
T0			For Immediate Release   July 9, 1998
T0			REMARKS BY THE PRESIDENT IN LAUNCHING THE NATIONAL YOUTH ANTI-DRUG MEDIA CAMPAIGN
T0			Sidney Marcus Auditorium Georgia World Congress Center
T0			Atlanta, Georgia
T0			10:40 A.M. EDT
D0			THE PRESIDENT: Thank you. Thank you very much. (Applause.) First  of  all, let's begin by  giving Kim and James  another  hand. Didn't they do a good job?  (Applause.)   They spoke well for you.  ·
D0			Mr. Speaker, Governor Miller, Mr. Mayor, General McCaffrey, General Reno, Secretary Shalala, I thank you all for your superb efforts in this endeavor. I'd like to say a special word of appreciation to Jim Burke, the President of the Partnership for a Drug Free America. He's not as well-known to most American children as the President or the Speaker or the Governor, but no American has done more to save the children of this country from the horror of drug abuse than Jim Burke. And we all owe him a very great debt of gratitude. Thank you. (Applause.)
D0			I'd also like to thank the Ad Council, the Community Anti-Drug Coalition, the athletic teams and sports figures that are represented here today, the business groups, the Georgia Attorney General, and Agriculture Commissioner of the other state and municipal and county officials -- and Congress Peter Deutch • from Florida is here with us today. I thank all of them for being here. And there are many others who aren't here who are supporting what we are doing together as Americans.
D0			   I was interested when we just watched the ads  to  see what  the young people's reaction was to the various ads. I was wondering to myself whether the ads that were most effective with me were also the ones that were most effective to you, or whether they were  different. I say that  to  make the point that the
D0			Speaker made so eloquently -- in the end this is about you, what touches you, what you believe, what your convictions are.
D0			We know from the stories that we just heard from James and from Kim, we know from all the available scientific research, that what Governor Miller said is right -- attitudes drive actions. There are lots of other factors. There are some places where kids are subject to more temptation than others; there are some blocks where there are more drug dealers than others;  all of  us have to  deal  with  that.   But we know that the more young people fear drugs, the more they disapprove of them, the less likely they are to use them. Therefore, kicking America's drug habit requires a dramatic change in attitudes, accompanied and reenforced by a dramatic increase in personal responsibility by all Americans.
D0			Parents have the greatest power -- that's what one of the ads showed us. The ads we saw today are not meant to replace parents' voices, but to  reenforce them. Ultimately,  the best drug enforcement program, the best drug prevention program is an effective, caring, loving parent sitting down with a child and talking seriously about drugs early.
D0			Parents have already told us that these ads help to break the ice with their children. So I ask the  parents of America today, don't wait until your children are using drugs to talk to them about drugs. Watch the ads together and discuss them, beginning tonight.
D0			Every one of the rest of us can, and must, help parents to teach their children to turn away from drugs. The entertainment industry can shape attitudes, as anyone who has a teenager can tell you. The media should never glamorize drugs. I'm pleased that across the  entertainment  industry,  a real effort is now being made to help, with the anti-drug messages on the Wonderful World of Disney, anti-drug chat groups on America Online, even training sessions about youth drug use for screenwriters and producers at Fox -- something I hope we will see for all people who prepare television programs on all networks.
D0			Professional athletes can shape attitudes. I thank Major League Soccer, the Florida Marlins, the New York Mets, Atlanta's own Braves for agreeing to air the ads during their home games. And while one of government's primary responsibilities is to enforce the law -- and we should -- we can also support this change in attitudes.
D0			As General  McCaffrey  said,  with  the help  of  the Speaker and people from across the political spectrum, we have aggressively pursued a comprehensive anti-drug strategy. We've put more police on our streets. We've strengthened our border patrols. We've toughened penalties. We do more drug testing of prisoners and parolees to break the link between crime and drugs. We work more with countries where drugs are grown and processed to try to stop the drugs from coming into the United States in the first place.
D0			But with this ad campaign, in which the public's investment is matched dollar for dollar by private partners, America is mounting a new and sweeping effort to change the attitude of an entire generation of young people.
D0			Already, we've seen an impact in the 12 cities where the ads have run as a pilot project. Calls -- listen to this --in just those 12 cities, calls to local anti-drug coalition hotlines have increased by up to 500 percent. Calls to our national anti-drug helpline have nearly tripled. Young people here in Atlanta say that the ads make them realize the serious consequences of using drugs. In Denver, middle school students think the ads could scare kids out  of  using drugs, to quote one of them. In Washington, D.C., young people say, to quote one, the ads make them stop and think about what illegal drugs can do.
D0			Tonight, when these ads run on every national television network, they will reach more than 40 million Americans, including millions and millions of children. That is  just the beginning. Over the next five years, we'll help to make sure that when young people turn on the television, listen to the radio, read the newspaper, or surf the Web, they get the powerful message that drugs are wrong, illegal, and can kill.
