Annotator1	Annotator2	Resolve1&2	Paragraph
D1//			"""promise: Finishing the job of creating an employment eystem out of the old welfare programs requires tirec steps. Tirst, we need to create the Jabor market bridge for entry level workers -- a public/private system of readiness training, placement, and retention services. Kor some workers. unsubsidized cployment will not be an option at first -- for these participants a communily service opportunity will be necessary to mect the “work-tirst"" requirements. Second, we must make work pay by creating a seamless employment system for all law wage workers (not just current and former welfare recipionts): child care, health care etc. Finally, we need to measure our progress with the right standards: success means increased independence through work, and decreased poverty. We must be able to identify the successful program components so they can be replicated and through monitoring, we can adjust the programs when necessary."
D0//			Audience: State decision makers (NCSL and APWA committees), corporate community. Washington * thought-leaders and press. Although the live audience will be limited, we anucipate that many more will a sec the presentation on C-SPAN. i
D0//			"Fonnat: ""Round"" table. Discussion of the firat issue anchored by tho President. There will be three discussion topics. Bach speaker will make a short presentation of five to ten minutes and will be grouped. according to the agenda. Speakers will move in and out, while other participants remain at the main table. Observers wil} be sitting outside the table area. , :"
D0//			"Tople 1: Tho Bridge to Wook. The Role of the Welfure-to Work System: The Labor Market Bridge for Entry Level Workers -- Readiness, Placement, and Retention Services (including housing and transportation) can provide the bridge to work for’ many welfare recipients. We need to have an environment that supports the creation of such providers. The President's budget proposal is critical ta success hecause it provides a separate stream of funding as seed _ money to encourage. the states to create the infrastructure for the intermediary system. It is important to create the system now, while the economy is strong and before we hit the ""long-termers"" on the welfare rolls: a) Public and Private Intennediates Moderator: President Clinton America Works --Peter Cove ‘( Indianapolis Competitive Model) _ STRIVE --New York instructor Oregon Jobs Plus Richard Schwartz, New York City Workfare Mode] or Linda Stewart, Secretary of the Department of Workforce Development, WI Successful participant from Strive Discussion"
D0//			b) Corporate Customers: Moderator: [li Segal, Welfare to Work Partnership Using or replicating intermediaries (readiness and retention services) is a good business decision. Gerald Greenwald, United Airlines Chairman and CEO Mitchell S. Fromstein, Manpower Chief Executive Officer ‘ l, Successful participant from a corporate-based program Discussion
D0//			Topic 2: Making Work Pay : | Moderator: Antonio Riley States need to create a seamless employment system for all low wage workers (not just working welfare recipients): child care, health care, state EIC, access to the federal BIC, state earned income disregards, child support. Antonio Riley (State Rep, Wisconsin) [ Eric Fingerhut ( Cleveland Federation for Community Planning, former state Senalor and ‘| Congressman, Ohio) :  Christopher Jencks (Harvard) | Rebecca Blank (Northwestern) Low-wage workers Discussion
D0//			* Tople 3: Assessment/Monitorng Moderator: Margy Waller A uue employment system will include measuring for success based on work placement and retention, not just caseload reduction. We need to be able to adjust for improvement and to replicate successful program components. States have to make a commitment to collect the data because they have the connection to the people, and maintain the data banks. , . Tom Corbett -- University of Wisconsin, Institute for Poverty Research ‘Claudia Coulton -- Case Western Reserve, Mandel School for Applied Socia] Research or National Academy of Sciences conference speakers Mark Greenberg -- Center for Law and Social Policy Discussion
D0//			Concluding remarks: Finishing the Job Wrap-up by Will Marshall, and others. Call on the corporate leaders and state decision-makers to ensure that we build the bridge to work. ,
D0//			Presidential participation in the launch of PSA campaign oe by Education Excellence Partnership (comprised of the Business Roundtable, NGA, AFT, NAB and U.S. Department of Education) and Major League Baseball. The Partnership has requested that the President participate in an event at Camden Yards in order to facilitate the participation of Major League Baseball players who will be playing that day.
D0//			To launch a new series of public service ads featuring major league baseball players, that encourage students to work hard in school in order — to reach high standards, and encourage parents to be involved in their children’s schools. These ads would be the next phase in a series of PSA’s sponsored. by the Education Excellence Partnership (EEP), led by the national Business Roundtablé, and including the National Governors’ Association, the American Federation of Teachers and the U.S. Department of Education.
D0//			The Education Excellence Partnership (EEP) is a coaltion of key education, business and governmental organizations that work together to educate the public about the neeed to raise academic standards. The main vehicle for its work has been a public service campaign featuring TV and radio. spots that attempt to build support for increased academic standards, and fulfillment materials that provide greater detail and _ additional information about ways to get involved in local school reforms . As part of its effort to strengthen this ad campaign, the EEP, led by the national Business Roundtable, has formed a new partnership with Major League Baseball. The new PSA’s will feature baseball players in their role as parents. The fulfillment materials for this ad campaign will include examples of academic standards, including those that form the basis for the President’s national testing initiative.
D0//			The President has been invited to participate in an event on July 2, 15, or 17. These dates were selected to coincide with Baltimore Orioles home games as well as the schedules of other likely participants from the Business Roundtable. If none of these dates were available on the President’s schedule, it may be possible to negotiate other dates.
D0//			Camden Yards, because the organizers believe that major league baseball players will be most likely to participate in an event on a game day if it is held at the ballpark. They would be willing to explore holding the event at the White House if it were more convenient for the the President.
D0//			The Educational Excellence Partnership, which includes the Business Roundtable and the U.S. Department of Education, invites you to participate in the announcement this summer of our new parmership with Major League Baseball, at which time we will also be launching our new public service advertising campaign supporting higher standards in education.. These new ads depicting popular baseball players in their role as parents of school children will laud education and urge parents to become involved in their children’s schools. This campaign will be a win-win for all involved and should help build public support for education standards as well as Major League Baseball.
D0//			‘We intend to unveil our partnership and campaign in an appropriate event at Camden Yards in Baltimore on July 2nd, which is the day of an afternoon game, or July 15th or 17th, which are evening games. It would obviously be extraordinarily beneficial for all of our efforts if you could attend, Our event would likely be in late afternoon or early evening; once we have identified all our participants we will jointly develop an appropriate agenda.
D0//			Working singly and together the members of the EEP have made enormous strides in standards-based education reform since the initiation of our current efforts in 1989, duc in no small part to your efforts while governor of Arkansas and the momentum established by your administration. . Yet a great deal remains to be accomplished. We hope this partnership with Major League Baseball will {pews doubly effective, creating role models for parental involvement through the use of the icons of baseball. We can raise the visibility of our campaign that much higher through your participation. I hope you will give serious consideration to attending. ,
D0//			To highlight the Administration’s commitment to making communities - safer and promoting home ownership by providing incentives to law enforcement officers to live in low-income neighborhoods.
D0//			The Officer Next Door initiative will give a 40% discount to public safety personnel who purchase HUD-owned homes in designated areas. HUD has approximately 3,000 homes that it will make available for purchase as part of this one year program. This program will aim to prevent crime by increasing the presence of public safety personnel and giving police a greater stake in the community they are serving.
D0//			At this event, the President would call on mayors across the country to participate in the new HUD program. Los Angeles Mayor Riordan in partnership with Fannie Mae and Los Angeles Housing Department launched a similar program in March entitled “Homes for Peace Officers and Firefighters.”
D0//			As promised, here is the proposat for the welfare to work conference with President Clinton. We have incorporated comments from you. We hope that it cau be scheduled for July or early August, before the one year anniversary of the bill-signing. We can begin working on a site for the event, and contacting speakers, as soon as the President's schedulers finalize a datc. ye
D0//			"Tite: ""A PRESIDENTIAL DIALOGUE: BUILDING THE BRIDGE FROM WELFARE TO WORK"" Sponsors: Progressive Policy Institute, The Welfare to Work Foundation, and 4 conservative think tank (possibly American Enterprise Institute or the Progress Freedom Foundation)."
D1//			"Stintegic Objective: Kefocus the debate from the Washington argument over whether tho welfare bill should have been sipned, to the critical decisions Leing made right now by states that will determine whether we create an employment system [or welfare recipients. This is u significant moment for states and others engaged in developing new policy that should focus on welfare-to-work initiatives. Although 47 states have submitted state plans under the new welfare Jaw, most of the plans are ""placeholders"". Yet, this is the moment when slates should be focused on creating the new system that moves people from welfare to work. While the economy is strong, and states have new resources for investment, states should be.crealiny the system of intermediaries and other supports that have been proven to help people get aud keep jobs. States will cither focus on creating the employment system now, OF be derailed in the effort by bureaucratic incrtia. So far, there is very little evidence that states have focused on creating an employment system by engaging the private and non-profit sectors, and changing the culture of the public sector, Thus, there is a compelling need for Presidential leadership to refocus states aint influential thought-leaders on the public policy needed to create the bridge to work. :"
D1//			"“premise! Finishing the job of creating an employment system out of the old welfare programs requires three steps. Furst, we need to create the labor market bridge for entry level workers -- a public/private system of readiness training, placement, and retention services. Kor some workers. unsubsidized employment will not be an option at first -- for these participants a community service opportunity will be necessary to mect the “work-first"" requirements. Sécond, we must make work pay by creating a seamless employment system for all low wage workers (not just current and former welfare recipients): child care, health care etc. Finally, we need to measure our progress with the right standards: success means increased independence through work, and decreased poverty. We must be able to identify the successful program components so they can be replicated and through monitoring, we can adjust the programs when necessary."
D0//			‘Audience: State decision makers (NCSL and APWA committees), corporate community, Washington \ thought-leaders and press. Although the live audience will be limited, we anticipate that many more will see the presentation on C-SPAN.
D0//			"Format: ""Round"" (able. Discussion of the first issue anchored by the President. There will be three ° discussion topics. Each speaker will make a short presentation of five to ten minutes and will be grouped. according to the agenda. Speakers will move in and out, while other participants remain at the main table. Observers will be sitting outside the table area."
D0//			"Topic 1: The Bridge to Work The Role of the Welfare-to-Work System: The Labor Market Bridge for Entry Level Workers -- Readiness, Placement, and Retention Services (including housing and transportation) can provide the bridge to work for many welfare recipients. We need to have an environment that supports the creation of such providers. The President's budget proposal is critical to success because it provides a separate stream of funding as seed money to encourage the states to create the infrastructure for the intermediary system. It is important to create the system now, while the economy is strong and before we hit the ""Jong-termers"" on the welfare rolls."
D0//			a) Public and Private Intermediaries Moderator: President Clinton America Works --Peter Cove ( Indianapolis Competitive Model) STRIVE --New York instructor Oregon Jobs Plus Richard Schwartz, New York City Workfare Model or Linda Stewart, Secretary of the Department of Workforce Development, WI Successful participant from Strive Discussion
D0//			b) Corpormte Customers: Moderator: Eli Segal, Welfare to Work Partnership Using or replicating intermediaries (readiness and retention services) is a good business decision. Gerald Greenwald, United Airlines Chairman and CEO Mitchel! S. Fromstein, Manpower Chief Exccutive Officer Successful participant from a corporate-based program Discussion
D0//			_ Tople 2: Making Work Pay ‘Moderator: Antonio Riley States necd to create a scamless employment system for all low wage workers (not just working welfare recipients): child care, health care, state EIC, access to the federal EJC, state earned income disregards, child support. Antonio Riley (State Rep, Wisconsin) Eric Fingerhut ( Cleveland Federation for Community Planning, former state Senator and Congressman, Ohio) Christopher Jencks (Harvard) Rebecca Blank (Northwestem) Low-wage workers Discussion
D0//			Topic 3: Assessment Moni! toring Moderator: Margy Waller A true employment system will include measuring for success based on work placement and retention, not just caseload reduction. We need to be able to adjust for improvement and to replicate successful program components. States have to make a commitment to collect the data because they have the connection to the people, and maintain the data banks. z Tom Corbett -- University of Wisconsin, Institute for Poverty Research Claudia Coulton -- Case Western Reserve, Mandel School for Applied Social Research or National Academy of Sciences conference speakers Mark Greenberg -- Center for Law and Sacial Policy Discussion
D0//			Concluding remarks: Finishing the Job  Wrap-up by Will Marshall, and others. Call on the corporate leaders and state decision-makers to ensure that we build the bridge to work.
D0//			Welfare to Work Jobs Challenge. 0.6 1.0 1.0. 0.4 2 The Jobs Challenge is designed to help States and cities move a million of the hardest-to-emplo welfare recipients into lasting jobs by the year 2000. It provides $3 billion in mandatory funding for job placement and job creation. States and cities can use these funds to provide subsidies and other incentives to private business. The Federal Government also will encourage States and cities to use voucher-like arrangements to empower individuals with the tools and choices to help them get & keep We - bud yer napoleon jobs.
D0//			Enhance WOTC for Welfare Recipients. 0.0 0.1 0.1 0.1 0.0 0.3 For employers, the budget proposes tax incentives to create new job opportunities for long-term welfare recipients. The budget would create a much-enhanced credit that focuses on those who most need help -- long-term welfare recipients. The new credit would let employers claim a 50% credit on the first $10,000 a year of wages for up to two years, for workers they hire who were long-term welfare 0.3 recipients.
D0//			Extend WOTC for 18-50's. The budget also expands the existing WOTC tax credit by including able-bodied childless adults who, under the Administration's Food Stamp proposal, would face a more rigorous work requirement in order to continue receiving Food Stamps.
D0//			Subtotal, Welfare to Work* 0.7 1.1 1.2 0.5 0.1 3.6 *Totals may not add due to rounding.
D0//			Benefits for Disabled Immigrants. SSI Costs 1.6 1.7 1.9 1.8 2.0 8.9 Medicaid Costs 0.6 0.8 0.9 1.1 41.3 47 Total 2.2 2.4 2.9 2.9 3.3 13.7 The Administration's budget would restore SSI benefits for 310,000 legal immigrants who become disabled after their entry into the U.S., in recognition of the fact that they cannot provide for their own support through work. Of those 310,000 legal immigrant adults, approximately 190,000 would have Medicaid coverage restored. Barring legal immigrants who played by the rules from these safety net programs is unfair and shortsighted.
D0//			Benefits for Immigrant Children. 0.1 0.7 0.1 0.1 0.1 0.4 The welfare reform law denies SSI and Medicaid to many legal immigrant children who become seriously ill, or have an accident and become disabled, and whose families fall on hard times. Under the Administration's proposal, legal immigrant children would continue to be eligible for SSI and Medicaid. In FY 1998, this proposal would protect SSI and Medicaid eligibility for about 8,000 disabled immigrant children, and ensure medical care for about another 30,000 non-disabled children.
D0//			Extention for Refugees and Asylees. 0.1 0.1 0.1 0.1 0.1 0.6 The welfare bill exempted refugees and asylees from the benefit restrictions for their first five years in the country. The budget would lengthen the exemption for refugees and asylees from 5 to 7 years to provide  a more appropriate time for refugees and asylees to become citizens. It would protect eligibility for about 17,000 refugees and asylees in FY 1998.
D0//			"18-50's Work Requirement. 0.7 0.6 0.4 0.3 0.2 2.2 The Administration's proposal reconfigures the ""3 in 36"" time limit in the welfare statute in 4 key ways: (1) It changes the time limit to 6 months in 12; (2) Provides additional funds of $280 million total in FYs 97-02 to enable States to create work for people willing to work; (3) Imposes tough sanctions while protecting those who are willing to work; and (4) Provides States with more authority to provide Food Stamps as wages."
D0//			Shelter Deduction. 0.1 0.0 0.1 0.0 0.4 0.6 The Administration's proposal would accelerate planned increases in the excess shelter deduction and would eventually eliminate the cap on the deduction in FY02, allowing low-income families with high housing costs to deduct the full cost of their housing expenses when calculating their net income. 80% of the benefit of this proposal is to households with children.
D0//			Reindex the Standard Deduction. 0.0 0.0 0.0 0.0 0.1 0.1 The standard deduction is a general deduction given to all households. The welfare bill froze it, no longer allowing it to index. The Administration's proposal would reindex it to ensure that benefits keep pace with inflation.
D0//			Vehicle Asset Limit. 0.0 0.0 0.1 0.1 0.1 0.2 The welfare bill froze the Food Stamps vehicle asset limit (the maximum value of a car a household may own) which had previously been indexed. The Administration's proposal would increase and reindex the Vehicle Asset Limit, which has virtually been at the same level since 1977 even though the CPI for used cars has risen 125%.
D0//			Medical Coverage for Low-Income Disabled Children 0.1 0.1 0.1 0.1 0.1 0.3 The Administration's budget would allow disabled children who lose their SSI eligibility due to changes in the definition of childhood disability to retain their Medicaid health coverage.
D1//			Options. Funds in 1999-2002 to help long-term recipients in high unemployment/high poverty areas go to work and keep jobs. Funds would be added to TANF but earmarked for work.
D1//			Funds in 1999-2002 to help long-term recipients in high unemployment/high poverty areas go to work and keep jobs. Funds would be available only if majority of states did not meet work participation rates in prior year. Funds would be added to TANF, earmarked for work.
D1//			Enhanced tax credit for firms that hire long term welfare recipients--fund would pay firm’s share of FICA taxes for individuals hired and retained.
D1//			Funds for vouchers for training, job creation, and job placement to help long-term recipients in high unemployment/high poverty areas go to work and keep jobs. Funds would be added to TANF, earmarked for vouchers for individuals.
D1//			Funds in Title XX Social Services block grant, which states could use for work or child care,
D1//			Child Care: a) Make Child and Dependent Care Tax Credit refundable. Cost: bet. $2-$5 billion. (Mark Mazur costing specific options by 4/15.)
D1//			b) Increase the Child and Dependent Care Tax Credit amount to $3,600 for one child and $5,400 for two. Increase could be phased in over time. (Mark Mazur costing specific options by 4/15.)
D1//			c) $1.4 billion through 2002 for working poor families that CBO says is needed to ] 2 keep them from getting short-changed by welfare reform (Dodd-Daschle). (This ' week, CBO is redoing its analysis of the shortfall -- dollar amount would change accordingly.)
D1//			d) Tax credit to companies for costs of building, renovating and/or operating child care centers (50% credit for eligible activities up to $150,000 per year per business). Cost: $2.6 billion (Kohl). (Because this proposal would subsidize already operating centers, Mark Mazur is developing an option that would subsidize only the expansion or creation of new centers, which would cost less.)
D1//			e) Loan forgiveness tax credit in President’s budget which could be used for individuals becoming child care workers. Cost: minimal.
D1//			BACKGROUND: Prime Minister Blair has tracked the Administration’s welfare reform efforts with great interest and has incorporated the themes of work, personal responsibility, and private sector involvement into his Welfare to Work strategies. A visit to an innovative welfare reform site would demonstrate first-hand what the public and private sector, working together, can do to help welfare recipients get and keep good jobs. The President could visit a business where the President and Prime Minister could talk with an employer, former welfare recipients, and the public officials involved in welfare reform in that community.
D1//			Giant Foods, Inc. has an excellent program in Prince George’s County, MD that would be ideal for this visit. They could tour a Giant grocery store, or possibly the central bakery facility. They could visit welfare recipients who are presently being trained or have completed training for positions such as bakery clerks, meat processors, cashiers, and pharmacy clerks.
D0//			To date, Giant has hired 71 of 91 people interviewed (exceeding the normal hire rate of 1 in 4). In the four months since the program began, only 5 people have left (compared to Giant's typical attrition rate of 50%). As soon as people enter Giant's training, they earn $6.60-$8.75 per hour (depending on the position) and receive full medical benefits within 30 days.
D1//			The company: Giant is based in Landover, MD and has 170 stores and 27,000 employees in the Washington Metro area. The company is partially owned by a British firm, J. Sainsbury PLC, the leading food retailer in the UK. Their training program is a partnership between Giant, the Private Industry Council, and the local welfare office in Prince George's County. We understand that the UFCW union supports the program, but will get more details. Governor Glendening's office is excited about the program and about the potential visit.
D1//			POTUS has never visited or met with Giant training program executives. Last welfare to work event was in November in Wichita.
D1//			- The President and the Prime Minister could tour the facility. - The President would then make formal remarks to be followed by a roundtable discussion or meeting with former welfare recipients, Giant Executives, and local elected officials who the Prime Minister could ask questions to.
D1//			I think we would want to show the Prime Minister how we are reforming welfare in America, i.e., how the public and private sectors are working together to move welfare recipients, who _are_ here primarily single women, to work. | do not think we would want to focus a visit on young men just because that’s what they're considering in Britain, but we would rather want to focus on the how-to-connect-welfare-recipients-to-jobs issue that seems to also be a strong interest of theirs.
D0//			Just had a lengthy and enlightening conversation with Cecilia Calvo at W2W Partnership. She is a weaith of information about what's going on in U.K. re: welfare reform, having recently led a group of high level British officials on a tour to NY, Washington, St Louis and Milwaukee and spending several weeks in Britain learning about what they are doing. She says that the most immediate focus is a 'New Deal’ for 18-24 year olds, starting in 12 pilot sites in January and going national in April. The program targets unemployed youth who will be called in once they have received assistance for 6 months. They will come into a job center, meet with a 'New Deal' advisor, get andassessment, and if determined job ready, go to work. If not, they will go through 12 weeks officialsStrive-like job readiness, including assessment for substance abuse and learning disabilities, then goingto one of four steps: unsubsidized job, long-term training, voluntary sector sort of like workingexperience), or work in the environmental! sector. This is largely andmalespopulation, not single parents. :
D1//			Given this focus, we may want to reconsider some of the site visit options, or at least ask people in the four states if they have suggestions for programs focusing on a similar population. Cecilia is sending me some info about some Americorps/welfare reform partnerships in Florida and NY. She said her visit to YouthBuild in St Louis was also good. At the same time, she says Blair et al remain very interested in how to operate effective job centers and private sector involvement. Se®Ms to me the quéStion is to what extent we want to highlight the youth issue, since the population the Brits are targeting is not really a primary focus of our welfare reform initiatives. Do you have any thoughts on this?
D1//			| concur, and will continue getting more details on_o| Lndians Indiana etaits on options in Indiana (Indianapolis) and Floric and Florida (Miami) that focus on moving welfare recipients to wo tivate sector involvement TSTES Ue onal GERI au Cierny community as well as business) and highlight the new aT of public agencies.
D1//			Much as i loved The Full Monty, | agree with Cynthia that we should show Blair our kind of welfare reform, not his.
D1//			Another stunning chart! I'm happy going anywhere with Blair on welfare-to-work.
D1//			Andrea sent Bruce and Elena some options several days ago, but with the budget meetings, | don't think they've had a chance to think about them. Bruce had told us that the Presi Ww Blair a model public-private effort moving welfare recipients to work, and he was very interested in Milwaukee. Andrea's also found possible sites in Indiana, Florida, and Maryland -- but | don't know whether Bruce wants to give scheduling options or push for Milwaukee.
D1//			The purpose would be to show Blair how we're reforming welfare in America as he begins to reform welfare in England. This may be an event we would do with the Welfare to Work Partnership {which has been working with companies in England about possibly taunching a Partnership there) -- the Partnership is interested, but we haven't made plans yet.
D0//			Here's what we sent Bruce & Elena-- use your judgement about how much to reveal.
D0//			Do you all want to make a recommendation for a welfare event for the Tony Blair visit? | will make sure scheduling is aware that a request is coming, but if you have any more details before | go into the 4pm short term meeting today it would be great. Thanks.
D1//			The attached document: {1} provides some background on what's going on in U.K. re: welfare reform, {2} lays out--in a chart--options for site visits in four states, and (3) provides additional information about the possible sites. How do you suggest proceeding with scheduling memo--do you want to pick your first choice for a site visit and send that forward, with backup options available as needed, or should we send forward several options? We'd be happy to discuss these sites with you to help narrow it down.
D0//			Background on where things stand in U.K. (based on press clips and recent visits of British officials) Frank Field, the social security minister, has submitted a ‘green paper’ on welfare reform to the PM Blair for review. Apparently this takes a comprehensive, though general, look at reforming a wide range of benefit programs including pensions and disability benefits. Benefits to the disabled are a large and rapidly growing component of welfare spending. Proposals have been floated to cut benefits to the disabled, generating intense ‘opposition from many in the Labour party.
D0//			"On December 10th, Parliament approved a cut in benefits for lone (single) parents. This was supported by Blair, Social Security secretary Harriet Harman, and Chancellor Gordon Brown. Apparently this was necessary to meet the budget targets set by the Tory Government. The proposal created a major revolt by Labour backbenchers, leading to several resignations, and 47 Labour MPs voting against the proposal. Blair and Brown justified their position as one of the ‘hard choices’ that Labour must make, demonstrating a commitment to live within tough spending limits and consistent with weaning single parents from welfare to work. As part of the package, Brown announced a new child care program and a “New Deal"" jobs program to help people move into work. The cuts, and the new programs, are scheduled for implementation in April."
D0//			"Concern about promoting responsibility, reducing dependency, and addressing underclass. One in 3 children in Britain are born out of wedlock. On December 8th, Blair launched a new ""Social Exclusion Unit"" intended to prevent the further development of an underclass. This group will focus on: tackling the problems of school expulsion and chronic truancy, reducing the number of people sleeping on the streets, and improving the qualify of life on the worst ‘housing estates’ (presumably, and ironically, this translates to housing projects in U.S. English)."
D0//			Interest in requiring single parents to work sooner. Currently they are able to collect benefits until their youngest child is 16. They are now being invited in on a voluntary basis to participate in employment and training assistance. It remains to be seen whether this will occur on a large scale--funding is not adequate to make it mandatory.
D0//			Time limits, contracting/privatization, teen parent residency requirement are apparently off the table.
D0//			Commitment to some form of safety net--empower rather than punish.
D0//			Trying to break cycle of dependency--may be focusing initially on young people (18-24) who are unemployed, come from dependent households, etc.
D0//			Welfare reform in Britain appears to be more directly motivated by budget issues than in U.S.
D0//			Interested in improving Job Centres (if anyone saw Full Monty, they don't look very effective!).
D0//			At end of September, Blair gave first address to Labour's annual conference. Themes were very familiar: Shift from looking at people's barriers to their resources, disability to ability, new role for public sector (organizer, regulator, cajole, compel people to work, no longer the safety net).
D0//			° Interested in encouraging those who have been disabled and unemployed to return to work. This includes many unemployed men with'redundant' skills,  e.g. steel workers and miners.
D0//			BLAIR VISIT--OPTIONS FOR WELFARE REFORM EVENT Specific site (1) Giant Foods One of the Job training program Centers. (2) Job Connection See descriptions (3) Anne Arundel Job | below Center See descriptions below
D0//			Active involvement Active outreach to with chambers of employers commerce, employers
D0//			Governor recently joined Advisory Committee, Partnership staff has had preliminary discussions, may target Baltimore.
D0//			One-Stop Job Center, strong work first approach with ongoing supportive services, employer involvement.
D0//			(1) Giant: work-based training for good jobs; close connection between local welfare office, PIC and employer; focus on retention.
D0//			(2) Anne Arundel Job Center: one-stop shop with strong work first message, universal access for job seekers and employers
D0//			(3) Job Connection: collaboration between small business, chambers, local welfare offices and PIC to place welfare recipients with small business
D0//			Strong tracking component, good data on what's happening to people
D0//			Caseload Moderate but Large caseload reduction accelerating caseload | reduction (58% reduction (30% since | since 1/93, 33% 1/93, 21% since since 8/96) 8/96)
D0//			Suburban, low unemployment
D0//			Focus of site Strong work f increasing foc retention and self-sufficienc community in employer invo
D0//			Rural (Scott C urban (Indiana generally stro economy.
D0//			Urban, generally strong economy with pockets of concentrated poverty.
D0//			ADDITIONAL INFORMATION ABOUT SITES: MARYLAND (1) The state has a contract with Giant Foods to train and place approximately 80 people. To date, Giant has hired 45 welfare recipients. This is a partnership between Giant, the PIC, and the local welfare office in Prince Georges County. Giant provides the PIC with hiring requirements. The local welfare office identifies possible candidates and does initial screening and selection. Those who meet criteria go to PIC for a two week pre-employment training. Giant hires and provides 6 weeks of paid on the job training (funded by the state). Individuals are hired as cashiers, pharmacy and bakery clerks, and meat wrappers, as union employees with full benefits and wages commensurate with others in the food industry. A job coach is available to help people succeed on the job and work with the local welfare agency to solve problems, arrange support services, etc. The fact that individuals are welfare recipients is kept confidential and invisible to other employees. Initial numbers look good and apparently clients are clamoring to join this program.
D0//			Site information: training takes place at Giant's training facility in Greenbelt. MD. Welfare recipients participate in the same training as other new hires. Visit could either be to the training facility or to a Giant store, though the training facility would probably make more sense.
D0//			(2) Anne Arundel County has a one-stop job center that has gotten a lot of positive attention. It integrates the Department of Labor's automated job bank and social services at one site and provides lots of flexibility to provide whatever services people need to get employed and leave welfare. The center serves as a single point of contact for any job seeker (welfare or not). Maryland staff indicate this makes a good visit.
D0//			(3) The Job Connection is a public-private partnership with local departments of welfare, small businesses, local chambers of commerce and APG (a national consulting firm that supports small businesses}. The goal is to place 2,500 welfare recipients over the next 27 months. The project has been operating for several months. Small businesses notify the Job Connection (via a 1-800 number) when they have a vacancy. The Job Connection geocodes the job location, and provides geocoded information about nearby supportive services, i.e. child care and transportation. They then fax this information to the local welfare department, who has 72 hours to respond with job candidates. Once someone is hired, APG and the Chamber help the small business qualify for federal and state tax credits.
D0//			Site information: The Job Connection is based in Columbia, MD. Most of the work at the site is ‘virtual'--i.e. by phone and fax. We could see staff receiving and making referrals and geocoding information, but would not likely see welfare to work participants.
D0//			MILWAUKEE We could visit one of the Wisconsin Works (W-2) Job Centers. These are one-stop employment centers for job seekers and employers. They are each operated by a different private contractor (Goodwill, YW Works, Opportunities Industrialization Center, Maximus, and United Migrant Opportunity Service). The Private Industry Council of Milwaukee serves as the W-2 Contracts Administrator and coordinator for all 5 contractors.
D0//			NOTE: a British parliamentary delegation recently visited Wisconsin, and representatives from Blair's administration attended a recent trans-Atlantic seminar on welfare reform sponsored by Hudson Institute.
D0//			INDIANA Indiana is proud of several welfare reform initiatives. While it is not a county-administered welfare system, there is a strong emphasis on devolution and local involvement in planning and designing welfare reform. Funds are provided to support local initiatives, particularly to build community supports to ensure that people leaving welfare are successful in maintaining employment and self-sufficiency. The state feels it has successfully gone through the culture change to work first (confirmed in a recent Abt evaluation). It is now dealing with the next stage, i.e. what happens once someone gets a job and leaves welfare. They are focusing on life long learning and increasingly partnering with businesses to address the longer term self-sufficiency issues. [I will follow up after the W2W Partnership event on 12/15 to get suggestions on a possible site to visit.]
D0//			They have just launched a major public-private partnership on child care with large companies putting private dollars into a fund to support child care initiatives around the state (not restricted to current/former welfare recipients). Indiana has transferred $62 million in TANF savings to the CCDF to boost child care funds available for working families. Like many places, Indiana finds transportation to be a major challenge. The state is about to award $5 million in ‘barrier busting’ grants to localities, with about 85% of the grants focusing on transportation. Particularly in rural and suburban areas, mass transit is not sufficient to address the needs of welfare recipients going to work. Local areas will use funds to help people repair cars, make car loans, pay for drivers licenses, etc.
D0//			FYI: A class action suit on family cap was recently filed in Indiana.
D0//			FLORIDA Staff in the Governor's Washington office is exploring potential initiatives sites with state staff and will get back to us by the end of the week with some ideas. They have suggested coordinating the State WAGES board (the private/public board governing the program) as well as the local WAGES coalition wherever we might want to visit. Generally, Florida's welfare reform program is thoughtful, well managed, relatively mature. One interesting item that I'm getting more information about--they have evidence of improved school performance of children whose parents went to work through welfare reform.
D0//			Florida has invested significant state funds in child care and has a Child Care Purchasing Pool to provide subsidies to low-income working parents who would otherwise be on waiting lists. Public funds are matched dollar for dollar with privates local fensls .
D0//			Just a heads up...| ran into Nicholas, public policy editor for the Financial Times of London, at the NGA policy forum last week. He mentioned that he was working through Dan Balz of  the Washington Post to try to get an interview on welfare reform, and said Balz had contacted Bruce. Apparently Timmins had arranged an interview for Balz with Tony Blair or some high level British official and now Balz is trying to reciprocate. Timmins is spending several months studying and writing about welfare reform in the U.S. Without revealing anything about the upcoming Blair visit, | took the opportunity to ask Nicholas about what's going on with welfare reform in the U.K.
D0//			Key points: e@ Rhetoric from U.S. continues to play big in U.K., though in practice their strategies have a different focus.
D0//			@ Major focus right now is primarily on unemployed males. Many of the men are structurally employed, i.e. laid off steel workers whose skills have become ‘redundant’.
D0//			@ Lone (single) parents are a secondary focus. Currently they are able to collect benefits until their youngest child is 16. They are now being invited in on a voluntary basis to participate in employment and training assistance. It remains to be seen whether this will occur on a large scale--funding is not adequate to make it mandatory.
D0//			The following are potential policy announcements you could make at the upcoming Summit on service and in the radio address on Saturday.
